#	kni>kni	kni>hb	kni>kr	kni>gt	hb>kni	hb>hb	hb>kr	hb>gt	kr>kni	kr>hb	kr>kr	kr>gt	gt>kni	gt>hb	gt>kr	gt>gt	Bcd>kni	Bcd>hb	Bcd>kr	Bcd>gt	Nos>kni	Nos>hb	Nos>kr	Nos>gt	Tll>kni	Tll>hb	Tll>kr	Tll>gt	
0	273.719384	-94.153377	80.668924	72.095057	-288.280571	96.447086	32.090580	149.934486	59.830435	-2.515208	15.026904	-296.683666	-63.134638	11.020065	-148.591470	46.874017	28.250830	-7.631995	-25.466155	-62.525594	-86.470980	32.923210	18.180328	35.410296	43.882523	-0.615320	-419.683354	-113.908866	
2	266.126740	-96.088142	79.573675	72.829661	-287.358197	98.717173	32.167214	143.771007	72.025783	2.858774	14.109916	-298.447872	-57.693130	15.134878	-147.389299	44.414628	38.619838	-3.234262	-21.136292	-55.149468	-88.662289	36.792299	18.192821	35.545278	29.818548	0.373396	-417.373461	-107.587500	
3	279.929176	-88.611631	75.248680	71.716012	-285.193484	98.851491	27.335451	138.437701	63.811801	0.244515	16.345901	-298.655485	-61.988724	15.117020	-151.413806	38.709320	23.034912	-3.990216	-25.858438	-68.117692	-93.209504	40.407651	15.342568	33.364505	41.528251	3.182426	-415.432510	-117.491493	
4	273.802137	-94.126842	79.311239	75.172170	-270.895472	98.457402	32.549839	148.441073	66.032745	4.272702	10.009976	-288.874300	-54.127502	14.248298	-144.464917	49.692099	27.865138	-5.099387	-21.004742	-58.999303	-89.052608	32.142630	17.083255	35.074621	25.764382	0.488142	-415.638043	-107.815972	
6	272.733832	-87.801767	74.895501	76.036380	-291.387843	100.927164	27.872855	147.726950	64.544320	-0.525237	13.701731	-296.597552	-62.020059	10.405718	-148.912546	48.109151	30.709512	-4.944147	-26.654336	-71.212375	-86.551023	33.057926	15.288138	39.015765	43.200231	0.330088	-423.083147	-114.627489	
7	270.006441	-92.066460	76.863212	76.417615	-301.263001	98.323850	30.514208	149.723016	67.459433	1.589447	8.497354	-304.558846	-64.732700	13.506071	-151.742075	43.300949	33.234416	-3.885320	-20.818210	-54.938553	-90.262404	33.682401	19.102922	37.859136	35.730748	0.735701	-422.645631	-110.220525	
9	276.231599	-90.023540	78.196135	74.705468	-283.766185	95.392096	28.852187	151.071083	63.388295	-0.509446	14.061533	-296.261154	-64.347487	14.504889	-145.384130	45.985731	29.093409	-3.410632	-23.898466	-61.492838	-90.111854	32.740671	18.136253	34.624673	40.941753	-1.968424	-419.599639	-113.500166	
10	273.325600	-91.864666	71.060199	61.034245	-282.528290	90.384521	26.571817	131.459319	71.375689	3.861025	13.439966	-299.075363	-65.793250	12.487594	-155.544660	45.851770	27.405660	-3.098582	-23.898927	-62.321918	-92.865932	34.204263	15.213273	46.539481	41.481915	3.541671	-417.853231	-113.989998	
12	270.097381	-90.865035	78.757364	71.091379	-298.467811	98.107228	30.331504	140.358691	68.239870	0.863018	15.984953	-305.634236	-61.348671	15.170254	-153.861421	45.048733	32.199819	-3.549090	-19.514696	-55.758682	-88.159511	34.717808	19.616685	40.516594	40.043326	-1.260867	-417.471360	-111.381069	
14	270.410866	-93.841521	74.746830	69.116303	-292.557419	92.734300	30.049820	139.401602	65.877557	1.173879	12.234307	-295.518968	-62.494359	11.734068	-148.985799	48.954987	35.380583	-4.186311	-23.333459	-62.632214	-87.131042	34.831042	16.121388	38.748543	39.629964	1.433246	-416.760222	-111.331229	
16	273.101119	-90.091908	80.291344	75.265594	-283.801993	101.256457	32.759020	145.122947	63.071004	0.696862	13.406430	-297.760905	-59.885574	16.479631	-148.795926	45.985996	28.448404	-3.793624	-24.018153	-63.507550	-86.417837	38.195408	15.990696	30.621091	36.906169	1.768162	-416.768454	-115.196826	
17	275.242239	-88.435642	76.811281	76.935499	-284.144401	98.267786	31.955917	144.945417	65.209735	1.194220	9.755593	-291.957957	-63.453999	15.369208	-147.663510	51.814292	26.731410	-4.183573	-25.924631	-61.289767	-90.521066	32.263726	15.105115	34.170568	38.598824	2.432440	-416.197398	-111.134593	
18	271.359049	-92.069621	77.964684	74.535253	-294.617078	100.487357	30.569520	146.140787	70.348784	1.335684	14.891972	-300.146701	-61.764967	14.153938	-152.023817	43.836609	37.435654	-3.687385	-22.067573	-52.515308	-88.637954	34.738452	20.296705	37.705145	33.618273	-0.590553	-423.017346	-109.116056	
19	281.803298	-86.954986	73.688151	66.205703	-282.048480	93.619094	28.463865	134.936737	67.564165	1.216834	19.095585	-296.818879	-67.786759	14.866559	-151.693860	46.790889	20.718561	-3.850739	-23.193352	-67.719695	-94.269751	35.665420	18.272432	40.914405	46.219058	4.335256	-414.538343	-116.431433	
22	272.675646	-88.369961	78.281276	73.216189	-290.138418	99.954451	30.456671	143.682484	70.384092	0.718958	14.164535	-300.752005	-58.842403	12.385522	-150.819504	45.582049	29.826190	-2.869715	-23.983997	-66.443341	-83.752917	34.940070	16.170603	37.526202	40.807234	5.460625	-415.163145	-116.428406	
23	273.811226	-89.477996	77.189579	76.224695	-282.686026	100.141853	29.658300	148.853006	64.076997	-1.396946	18.047534	-300.565190	-66.359958	12.429888	-149.822468	41.881512	29.546929	-4.863806	-19.181672	-57.639212	-93.682211	37.388175	19.641131	37.567339	33.315306	-2.847249	-424.569758	-107.898803	
24	271.662655	-90.388654	74.934289	73.119556	-286.387920	97.796721	29.649728	137.528828	67.509729	1.526244	14.418746	-296.491105	-61.548847	11.308345	-147.464754	47.666904	32.962089	-4.266431	-24.037492	-63.034404	-86.554261	32.101604	14.683831	40.289255	37.780460	3.254742	-416.547370	-112.548091	
25	272.469504	-93.032356	76.696000	72.563627	-279.072411	96.753471	29.008518	143.397699	64.801674	1.152602	16.938698	-297.259091	-64.468353	12.862001	-144.939701	41.521832	33.120325	-2.556771	-22.176532	-54.716135	-90.533194	35.912020	16.729950	37.688780	32.743577	-1.432821	-422.306437	-109.129944	
26	274.592413	-90.930790	75.947357	70.623388	-276.037203	96.754120	30.470838	145.479209	66.566306	2.822193	14.160040	-297.045405	-58.040808	12.638647	-151.733520	49.476158	25.765178	-3.278880	-23.030249	-65.144384	-86.918072	34.868715	16.322168	37.373718	33.862523	5.372873	-413.613780	-112.974810	
27	271.342697	-90.067601	77.400783	72.973637	-293.484979	96.366337	30.636275	144.453453	69.245610	1.792460	9.299123	-294.810268	-65.415943	13.942457	-150.564243	42.727390	34.789103	-4.510569	-25.031966	-57.724860	-90.936094	32.809137	18.774975	39.138183	40.481168	-1.360598	-421.000117	-111.731450	
32	272.527206	-91.342255	77.252292	73.317169	-291.813073	98.664997	30.846205	144.873277	69.368561	4.817965	10.869208	-298.955296	-61.668701	13.689812	-153.866821	51.133916	28.602269	-4.072463	-20.289567	-59.776608	-90.938553	32.603176	14.794903	37.179147	36.647781	1.454353	-416.704815	-108.811087	
33	274.505372	-90.715342	75.898743	69.338566	-286.634994	95.923338	27.733720	140.621138	68.176416	0.471735	17.605162	-298.736714	-66.549031	15.811027	-152.123806	44.818889	32.494504	-2.129224	-21.950518	-49.933758	-93.093685	33.320286	18.187878	38.281108	37.878470	-1.621483	-418.710494	-110.593373	
35	276.288491	-89.686418	77.663163	72.525693	-290.495637	98.406499	32.547348	140.378839	70.963279	4.271837	11.969732	-297.787351	-68.493996	15.364941	-151.260686	53.028440	23.088410	-2.656104	-21.320921	-61.230033	-92.619413	34.740437	14.437329	36.099156	43.024470	3.529436	-415.489087	-110.416051	
37	274.820905	-89.730926	77.496279	68.017952	-288.164268	98.069718	31.488885	143.009410	67.759324	-1.561282	16.277144	-295.988826	-63.603989	14.465654	-146.543327	50.508659	29.040342	-3.240346	-26.980816	-65.200018	-87.716415	37.474319	16.785026	34.301717	42.227312	2.529057	-418.311046	-113.377543	
38	280.119853	-92.357038	78.243532	70.782975	-272.593306	99.173802	33.389223	143.936914	68.902223	0.253992	17.529808	-292.160014	-64.092060	12.797900	-144.906308	54.225686	26.097326	-3.843386	-21.691280	-56.057895	-94.264404	34.153728	14.197603	32.215919	29.328179	-0.052768	-412.299333	-105.003745	
39	272.289288	-87.422553	75.045158	73.646435	-301.436377	98.543849	29.586648	144.683271	71.361313	-1.084661	10.950592	-302.100081	-63.020347	14.735563	-150.935438	46.993842	31.594130	-3.334296	-28.188020	-62.546068	-89.510297	32.764749	16.940993	39.722807	45.455532	-0.061249	-417.584991	-113.795728	
40	271.477051	-92.845055	74.919739	71.183742	-296.617288	94.864812	28.342598	144.180249	67.009013	1.038179	12.398275	-300.538420	-63.252745	8.550161	-150.765103	45.578618	35.055095	-3.502185	-23.543886	-65.203401	-86.351634	33.635149	17.379736	43.278724	42.167306	1.160251	-422.185666	-115.558795	
43	275.081603	-89.100587	74.868896	72.797377	-300.221144	97.303052	28.581551	140.030391	73.388529	4.823642	11.242613	-301.951900	-65.369018	14.053407	-154.532715	51.735427	28.472647	-3.854450	-23.507556	-65.609544	-89.687458	31.974333	15.496774	38.694064	46.336058	3.251235	-415.514768	-114.249066	
44	270.477384	-91.504953	73.114067	70.152809	-292.793043	89.606730	27.751975	136.688133	64.993561	5.659236	9.453510	-301.957297	-62.523832	13.279510	-151.180792	38.282920	35.478600	-3.904612	-20.516666	-61.497212	-91.550923	34.844349	15.716290	43.296288	38.974531	2.038580	-419.093968	-109.635044	
45	275.015781	-89.608123	80.146453	72.147504	-280.378413	96.442225	30.850770	141.558689	63.548783	0.109489	13.781786	-293.244122	-60.289028	17.848182	-147.722311	49.936909	25.691088	-3.380279	-24.581172	-63.438133	-90.771539	33.408138	19.795315	33.211259	39.488733	-3.008391	-418.618788	-113.069067	
47	274.504800	-91.892795	75.715871	71.057998	-286.613275	97.345799	29.070161	142.702104	62.079181	3.972745	9.824600	-294.657092	-62.767201	12.521021	-151.280594	46.578814	26.791877	-4.295420	-23.017000	-65.138723	-88.362317	34.064522	14.728189	42.095647	40.961000	1.830947	-419.437262	-111.194055	
48	274.677058	-88.462569	77.759365	75.918953	-292.483654	98.930323	29.646601	147.215206	64.141171	-0.677010	11.324812	-296.439179	-60.878634	10.691760	-148.578251	50.420300	28.849933	-2.681030	-26.693135	-67.168545	-84.735163	32.692785	14.940432	37.365211	40.720231	2.054790	-421.420746	-114.820237	
49	271.753677	-94.388104	77.516867	73.189989	-276.141488	99.035174	33.030674	144.014076	66.947031	0.952306	17.904708	-296.656231	-57.098996	12.042108	-144.117899	55.236545	26.653305	-2.717629	-24.263738	-63.678771	-83.209462	33.969631	13.595452	35.557514	32.230372	2.543307	-415.340424	-111.513852	
50	268.836483	-89.730973	75.415048	66.779676	-304.598384	95.385106	26.738421	136.289872	67.714681	4.101167	9.286406	-300.415322	-63.007407	15.649769	-159.016981	45.703771	29.745142	0.118665	-19.233792	-59.943275	-85.819090	34.191673	18.880066	41.367491	39.581667	5.154469	-413.217521	-113.849500	
52	270.807403	-92.778630	77.876662	77.163099	-288.419346	98.253818	30.494328	148.870701	68.252900	-1.226139	14.826819	-298.102367	-60.699117	13.185921	-148.691374	43.933779	36.367981	-3.686192	-24.360581	-55.516727	-88.936892	33.809426	16.805005	37.537692	33.328572	-0.307631	-419.797509	-109.488929	
54	273.857615	-90.429766	77.040292	76.252875	-275.515070	98.806044	29.444323	147.694772	65.281190	0.130718	10.960092	-293.267763	-59.740478	15.749519	-146.433335	49.715978	24.690985	-4.636368	-23.065615	-60.795361	-90.329820	34.377103	14.009818	33.627673	38.047390	1.343961	-417.896214	-109.221774	
55	275.651692	-86.284261	75.321144	67.231277	-299.245482	94.633557	27.429817	137.109750	69.619410	1.505844	16.211592	-303.792208	-67.608688	16.485598	-157.907874	42.375939	26.550968	-3.901630	-24.337618	-66.661000	-88.716754	38.729577	14.837481	35.529505	52.435872	3.589580	-419.150135	-121.153900	
56	271.342991	-85.365571	78.489585	78.035720	-292.714454	97.229008	33.628042	148.916652	68.202571	0.584784	11.836773	-294.843357	-66.775768	16.316500	-147.949332	48.592836	25.088184	-5.477837	-22.099888	-58.150238	-94.899228	31.341354	16.547269	31.386569	41.638765	-0.938516	-418.163467	-108.920617	
57	274.808137	-89.795274	77.637472	70.602314	-282.281680	99.369418	29.697930	138.561997	66.647069	1.938071	16.240213	-295.126999	-56.137206	14.979474	-149.944325	48.649763	26.957354	-4.347025	-25.998782	-65.129713	-86.789292	32.217682	13.574245	39.277174	38.298236	1.537683	-416.885825	-112.938609	
58	273.016750	-89.597693	75.302373	69.864055	-303.384014	94.994054	25.177756	138.173854	66.656825	-0.157980	14.934698	-305.501770	-67.981853	15.501053	-155.692152	39.804760	28.742670	-6.160179	-24.666801	-58.034583	-93.177965	35.468393	19.915136	41.315337	49.458572	-4.418393	-421.049684	-110.977909	
59	272.394436	-94.412633	76.080521	69.829730	-297.012021	93.900739	31.136278	144.002555	66.730866	2.893822	12.565249	-300.776681	-65.958764	9.780271	-151.457182	45.121326	34.089454	-3.286403	-23.456250	-64.251217	-87.652977	34.923576	15.517886	41.210575	39.951157	1.767731	-419.519701	-112.320967	
60	272.172687	-86.828075	80.802557	76.365891	-292.456720	98.367441	34.642376	145.664434	69.730896	2.605367	8.476838	-294.361269	-64.875951	17.556482	-146.484542	46.453405	32.345075	-5.929603	-21.383164	-56.356294	-97.729711	34.151173	19.854338	33.340344	38.230687	-0.074986	-417.843393	-107.816513	
61	268.575702	-92.073663	77.331336	73.512047	-292.173203	99.951044	33.007141	148.446725	70.408299	4.557315	14.909043	-299.003242	-64.686561	14.984501	-153.009488	52.525795	30.696082	-4.657890	-19.749940	-56.591700	-90.011432	32.057422	17.266247	34.093285	35.317328	1.780121	-414.567327	-109.531884	
62	273.972983	-90.666038	74.567948	71.863711	-306.849764	96.158246	27.199653	140.535383	69.753935	0.949590	13.308431	-305.813534	-67.160131	13.749080	-157.523236	41.668452	31.842180	-3.669491	-21.392825	-54.979633	-92.202556	32.657676	19.597075	44.287619	44.422560	-0.344542	-420.310519	-112.511917	
