#	kni>kni	kni>hb	kni>kr	kni>gt	hb>kni	hb>hb	hb>kr	hb>gt	kr>kni	kr>hb	kr>kr	kr>gt	gt>kni	gt>hb	gt>kr	gt>gt	Bcd>kni	Bcd>hb	Bcd>kr	Bcd>gt	Nos>kni	Nos>hb	Nos>kr	Nos>gt	Tll>kni	Tll>hb	Tll>kr	Tll>gt	
80	272.777395	-92.047288	77.823034	76.529803	-286.131004	101.709079	31.453263	140.349108	73.139321	2.800935	11.287924	-296.569656	-56.843069	14.843470	-152.457505	54.810891	29.655641	-4.822346	-22.760490	-61.753426	-87.878774	33.244044	13.992392	32.584969	36.046754	3.380301	-415.796944	-108.721601	
81	275.956109	-93.660520	79.887695	75.222250	-279.933275	98.855699	32.252373	141.427912	68.015517	0.594188	12.709597	-293.722406	-60.889532	12.729723	-144.008744	47.707939	33.650892	-4.920333	-22.787487	-52.652204	-89.874690	33.994675	16.402264	36.145610	31.714279	-0.164074	-416.138017	-107.170588	
85	277.887820	-87.920103	78.367040	73.149012	-274.154391	97.067208	29.725908	144.285085	61.939537	-2.468114	22.742077	-298.131819	-64.562204	13.860625	-145.687331	43.702352	25.217676	-6.272139	-29.709054	-67.446415	-91.464931	35.683198	16.676592	36.085639	42.858403	-3.005810	-419.072556	-116.498147	
86	268.924981	-93.468768	76.828062	69.676345	-299.026888	96.422248	30.278627	140.828632	70.521839	4.962908	13.698464	-303.629702	-66.324715	14.674989	-156.705903	47.886781	34.460907	-3.581780	-21.631636	-57.773628	-89.316441	33.727909	18.074786	39.873122	36.138523	0.053683	-412.069128	-109.537720	
88	268.095709	-92.190910	78.097868	75.722913	-279.523519	96.463846	32.601092	147.618381	68.817538	3.986286	12.236924	-296.399619	-61.511387	14.109854	-145.478026	51.009499	29.306788	-4.011112	-21.132373	-58.251321	-87.805766	32.649525	17.053349	35.144391	33.131467	0.207396	-417.440053	-109.519996	
89	274.746350	-90.152109	77.446335	69.407442	-287.871338	97.162976	30.643599	137.144792	65.905357	3.583349	10.781651	-294.281696	-62.497884	17.797190	-148.220254	46.040948	29.106492	-4.070926	-24.092638	-63.452556	-86.308551	38.660168	16.861794	29.045294	41.299995	2.033654	-416.126034	-115.174438	
90	267.274674	-92.747960	75.790816	69.440605	-303.002220	95.512350	30.165486	137.781770	73.897251	2.971040	13.703424	-302.939800	-62.385878	12.664183	-153.442996	47.933957	39.768964	-4.686044	-20.577685	-59.266290	-88.828056	33.328580	14.812308	41.798792	40.538739	1.013775	-414.788836	-110.719939	
91	274.721465	-88.337225	76.800013	70.008977	-288.186712	98.791434	30.377425	141.271916	69.235179	0.643939	16.414672	-300.334097	-57.349098	13.155445	-147.438216	43.762997	28.254610	-3.003548	-24.446568	-63.498983	-87.244362	36.496257	15.334925	39.426600	40.785467	4.097562	-416.145304	-115.078150	
92	277.305197	-90.186044	77.657691	75.977853	-284.285761	94.636076	29.362201	141.164040	66.125806	1.082922	10.413275	-296.606088	-60.640486	16.250988	-146.072270	40.694543	25.813712	-8.775755	-20.006536	-56.746279	-102.057207	36.060380	18.177054	38.504875	43.104461	-0.539500	-419.787288	-102.508660	
93	277.004117	-92.624474	76.297141	71.956612	-276.705789	100.411660	31.147591	146.646382	70.430362	-0.210684	21.182079	-298.483719	-59.572706	8.387060	-145.511394	53.479172	27.314131	-4.263547	-24.924741	-66.151243	-87.055111	33.453388	13.829429	37.917823	37.210791	1.150386	-415.153932	-113.164756	
97	277.561036	-88.579766	79.940627	75.644379	-277.196248	98.416458	31.915715	144.407195	64.732371	-0.626635	14.049918	-291.731000	-56.534456	11.768438	-143.163295	50.756111	24.768852	-2.586004	-28.099465	-68.027506	-85.678222	34.409664	15.878229	34.399665	42.532667	3.986476	-418.439431	-115.167287	
99	277.246706	-85.268711	74.539757	69.704913	-290.319821	95.122426	25.344545	139.365889	66.249977	2.542950	12.298637	-297.906680	-65.076658	18.195891	-154.967103	38.905113	21.895748	-5.551699	-25.292961	-67.902382	-93.589897	37.572118	17.665716	36.534939	51.538953	3.136013	-423.578661	-121.841434	
